callsign,affiliation,date,weekday,ideology,national_politics,local_politics,sinclair2017,post,month
KRCR,ABC,2017-08-02,Wed,0.20388471927329388,0.11886992446808509,0.20904039031914895,1,0,Aug
KTAB,CBS,2017-08-02,Wed,0.1729185627033809,0.08960540858974358,0.10725187756410257,0,0,Aug
KTMF,ABC,2017-08-02,Wed,0.3104415471610274,0.10993020416666667,0.09463554291666668,0,0,Aug
KTVM,NBC,2017-08-02,Wed,0.10632951596457646,0.03926267740740741,0.10665544481481481,1,0,Aug
KTXS,ABC,2017-08-02,Wed,0.15401210978939245,0.09181056211267605,0.0618356352112676,1,0,Aug
KWYB,ABC,2017-08-02,Wed,0.32021584162368427,0.10391710875,0.08842473791666668,0,0,Aug
KXVA,FOX,2017-08-02,Wed,NA,0.02522041125,0.10152676625,0,0,Aug
WCTI,ABC,2017-08-02,Wed,0.21324531419933096,0.12457318314893617,0.14144977761702127,1,0,Aug
WCYB,NBC,2017-08-02,Wed,0.1563397298937447,0.15237732977011492,0.21394388091954022,1,0,Aug
WEMT,FOX,2017-08-02,Wed,0.23669415542613256,0.13487284916666667,0.22485627458333335,1,0,Aug
WITN,NBC,2017-08-02,Wed,0.11445020356926301,0.11015044269230768,0.1645050535897436,0,0,Aug
WJHL,CBS,2017-08-02,Wed,0.20448550016243733,0.1210815797029703,0.19873709287128713,0,0,Aug
WNCT,CBS,2017-08-02,Wed,0.22435283472733683,0.17081225219780222,0.16089408472527472,0,0,Aug
WYDO,FOX,2017-08-02,Wed,0.12914456213058528,0.09237849936170213,0.10383072446808511,1,0,Aug
KAEF,ABC,2017-08-03,Thu,0.0866744467616194,0.1284231798529412,0.19830356588235293,1,0,Aug
KBVU,FOX,2017-08-03,Thu,NA,0.027715194545454548,0.3189532518181818,1,0,Aug
KBZK,CBS,2017-08-03,Thu,0.07871186101080657,0.1427920522413793,0.14258836086206897,0,0,Aug
KCVU,FOX,2017-08-03,Thu,0.1626347528224374,0.14827316181818181,0.2144834490909091,1,0,Aug
KECI,NBC,2017-08-03,Thu,NA,0.05553297142857143,0.09152217685714285,1,0,Aug
KHSL,CBS,2017-08-03,Thu,0.04118483589409975,0.17336664867647061,0.2880765069117647,0,0,Aug
KNVN,NBC,2017-08-03,Thu,0.06012540957778425,0.18897108402985074,0.2709851276119403,0,0,Aug
KPAX,CBS,2017-08-03,Thu,0.01836698839533465,0.07305176723076923,0.17157602369230768,0,0,Aug
KRBC,NBC,2017-08-03,Thu,0.2349435701446755,0.10863496709677418,0.10691568919354838,0,0,Aug
KRCR,ABC,2017-08-03,Thu,0.10924325693447193,0.1423068881521739,0.21262060641304348,1,0,Aug
KTAB,CBS,2017-08-03,Thu,0.36489469892753673,0.09092551848101266,0.08693907417721519,0,0,Aug
KTMF,ABC,2017-08-03,Thu,NA,0.018417951249999998,0.09484206416666667,0,0,Aug
KTVM,NBC,2017-08-03,Thu,NA,0.05657756608695652,0.09343070101449275,1,0,Aug
KTXS,ABC,2017-08-03,Thu,0.10495106524285888,0.1421887447826087,0.061930481884057975,1,0,Aug
KWYB,ABC,2017-08-03,Thu,NA,0.02286126208333333,0.10690327458333333,0,0,Aug
KXVA,FOX,2017-08-03,Thu,NA,0.044469541818181815,0.11112585590909092,0,0,Aug
WCTI,ABC,2017-08-03,Thu,0.17524410381831765,0.1395933459574468,0.12021575010638297,1,0,Aug
WCYB,NBC,2017-08-03,Thu,0.1889937481404085,0.141604754,0.16979691255555557,1,0,Aug
WEMT,FOX,2017-08-03,Thu,0.11512824385853526,0.15425019095238096,0.16459950095238096,1,0,Aug
WITN,NBC,2017-08-03,Thu,0.15215628312709398,0.13375258550000002,0.156182126625,0,0,Aug
WJHL,CBS,2017-08-03,Thu,-0.017760935350250254,0.11645593362637363,0.18511703802197801,0,0,Aug
WNCT,CBS,2017-08-03,Thu,0.006922698569911344,0.12294809206896551,0.15327454252873562,0,0,Aug
WYDO,FOX,2017-08-03,Thu,0.066607928819024,0.16614032980434784,0.14731249130434781,1,0,Aug
KAEF,ABC,2017-08-04,Fri,0.1279504348385306,0.08252653579710145,0.3165237363768116,1,0,Aug
KBVU,FOX,2017-08-04,Fri,NA,0.01818301333333333,0.31666074833333335,1,0,Aug
KBZK,CBS,2017-08-04,Fri,0.04120703948706371,0.1626249825862069,0.1496988372413793,0,0,Aug
KCVU,FOX,2017-08-04,Fri,NA,0.11857226727272728,0.22136899272727273,1,0,Aug
KECI,NBC,2017-08-04,Fri,0.12369420958823715,0.0644188187654321,0.09505760691358026,1,0,Aug
KHSL,CBS,2017-08-04,Fri,0.1836409917989277,0.11886355816901409,0.27534748788732394,0,0,Aug
KNVN,NBC,2017-08-04,Fri,0.1719924513594706,0.1058359967368421,0.28906064863157893,0,0,Aug
KPAX,CBS,2017-08-04,Fri,-0.02994728707250183,0.07800850061538461,0.13146268076923076,0,0,Aug
KRBC,NBC,2017-08-04,Fri,0.21551426103237967,0.12020414500000001,0.13274133183333334,0,0,Aug
KRCR,ABC,2017-08-04,Fri,0.09022597963480905,0.12589828967032968,0.28486102560439563,1,0,Aug
KTAB,CBS,2017-08-04,Fri,0.18911457371832266,0.08062127937500001,0.16753429225,0,0,Aug
KTMF,ABC,2017-08-04,Fri,0.1299022464326357,0.058771573043478256,0.18860962260869565,0,0,Aug
KTVM,NBC,2017-08-04,Fri,0.1311290790004349,0.08934032475,0.11307364525,1,0,Aug
KTXS,ABC,2017-08-04,Fri,0.12544212027802087,0.12520555176470588,0.06919527955882353,1,0,Aug
KWYB,ABC,2017-08-04,Fri,0.12826500368190047,0.09474344782608696,0.16887379826086957,0,0,Aug
KXVA,FOX,2017-08-04,Fri,NA,0.05933014368421052,0.1464220889473684,0,0,Aug
WCTI,ABC,2017-08-04,Fri,0.13581133603020012,0.16741769391397848,0.10511818407526882,1,0,Aug
WCYB,NBC,2017-08-04,Fri,0.15456783117657757,0.14199984244444444,0.1950501602222222,1,0,Aug
WEMT,FOX,2017-08-04,Fri,NA,0.11833571391304348,0.1753037695652174,1,0,Aug
WITN,NBC,2017-08-04,Fri,0.12482598642654881,0.13423584060240965,0.10867716626506024,0,0,Aug
WJHL,CBS,2017-08-04,Fri,-0.03189415961032016,0.06958984943396226,0.23484068283018866,0,0,Aug
WNCT,CBS,2017-08-04,Fri,-0.1423228388944216,0.14495709,0.16060003260869565,0,0,Aug
WYDO,FOX,2017-08-04,Fri,0.15342044614394762,0.1356956052916667,0.09631923279166668,1,0,Aug
KAEF,ABC,2017-08-07,Mon,0.12022868460758028,0.09370831391304349,0.1904759063768116,1,0,Aug
KBVU,FOX,2017-08-07,Mon,NA,0.03141596333333333,0.24156373583333335,1,0,Aug
KBZK,CBS,2017-08-07,Mon,0.11521527246363159,0.16805614666666666,0.113001005,0,0,Aug
KCVU,FOX,2017-08-07,Mon,NA,0.0349653025,0.24366435583333332,1,0,Aug
KECI,NBC,2017-08-07,Mon,0.14254054192876686,0.10071804481012658,0.12676063202531646,1,0,Aug
KHSL,CBS,2017-08-07,Mon,0.06843181662241331,0.14589946492753625,0.21925614608695654,0,0,Aug
KNVN,NBC,2017-08-07,Mon,0.07103017742185491,0.1475716717204301,0.21057954086021505,0,0,Aug
KPAX,CBS,2017-08-07,Mon,0.23643137148488982,0.0844106921875,0.17211564015625,0,0,Aug
KRBC,NBC,2017-08-07,Mon,0.250239498167856,0.07457678637931035,0.1423105898275862,0,0,Aug
KRCR,ABC,2017-08-07,Mon,0.15167448199802902,0.14700388533333333,0.167817766,1,0,Aug
KTAB,CBS,2017-08-07,Mon,0.042898388691380254,0.0731007841025641,0.12279251205128205,0,0,Aug
KTMF,ABC,2017-08-07,Mon,NA,0.04315544130434782,0.11263096608695652,0,0,Aug
KTVM,NBC,2017-08-07,Mon,0.15011654641407343,0.11825468887499999,0.127207275,1,0,Aug
KTXS,ABC,2017-08-07,Mon,0.13227225607593773,0.06580174542857144,0.09873381742857143,1,0,Aug
KWYB,ABC,2017-08-07,Mon,NA,0.04629283695652174,0.10271081913043478,0,0,Aug
KXVA,FOX,2017-08-07,Mon,NA,0.0361775235,0.10498080900000001,0,0,Aug
WCTI,ABC,2017-08-07,Mon,0.15755886426530044,0.15805273279569892,0.09927933849462367,1,0,Aug
WCYB,NBC,2017-08-07,Mon,0.11496594065002279,0.09956166642105263,0.16102926568421053,1,0,Aug
WEMT,FOX,2017-08-07,Mon,NA,0.07710702217391303,0.13542744391304345,1,0,Aug
WITN,NBC,2017-08-07,Mon,0.06997233933278799,0.10977507060975611,0.10073003719512194,0,0,Aug
WJHL,CBS,2017-08-07,Mon,0.17910114638267807,0.09945969301886792,0.18060886783018867,0,0,Aug
WNCT,CBS,2017-08-07,Mon,0.14012022952689498,0.13102029489130435,0.10638367565217391,0,0,Aug
WYDO,FOX,2017-08-07,Mon,0.07101931712642899,0.16331617779166668,0.126177823125,1,0,Aug
KAEF,ABC,2017-08-08,Tue,0.09437820042287848,0.09588581544117647,0.21695806,1,0,Aug
KBVU,FOX,2017-08-08,Tue,NA,0.037922364,0.231409137,1,0,Aug
KBZK,CBS,2017-08-08,Tue,0.07453963284937982,0.2060941675,0.12418115133333332,0,0,Aug
KCVU,FOX,2017-08-08,Tue,0.11946083848030391,0.21243550083333332,0.21465642166666668,1,0,Aug
KECI,NBC,2017-08-08,Tue,0.07323778529044551,0.09528412544303798,0.15467000088607594,1,0,Aug
KHSL,CBS,2017-08-08,Tue,0.03718750291205444,0.1277960104477612,0.29795622328358207,0,0,Aug
KNVN,NBC,2017-08-08,Tue,0.04946724117282745,0.11911342999999999,0.2771379897777778,0,0,Aug
KPAX,CBS,2017-08-08,Tue,0.09829367955471893,0.08466675391304347,0.16636186086956523,0,0,Aug
KRBC,NBC,2017-08-08,Tue,0.375348211643678,0.07514699096774193,0.1329670529032258,0,0,Aug
KRCR,ABC,2017-08-08,Tue,0.11293614492477669,0.1378521616304348,0.23725587347826088,1,0,Aug
KTAB,CBS,2017-08-08,Tue,NA,0.049199163132530116,0.13015442987951809,0,0,Aug
KTMF,ABC,2017-08-08,Tue,0.31163277726183497,0.13575876434782608,0.08164702217391304,0,0,Aug
KTVM,NBC,2017-08-08,Tue,0.044503023685874915,0.10440680392405062,0.1550003158227848,1,0,Aug
KTXS,ABC,2017-08-08,Tue,0.03860786249238587,0.06973072234375,0.09145892140625,1,0,Aug
KWYB,ABC,2017-08-08,Tue,0.31189038328202395,0.1301316252173913,0.06720358260869565,0,0,Aug
KXVA,FOX,2017-08-08,Tue,NA,0.03647527894736842,0.09949443999999999,0,0,Aug
WCTI,ABC,2017-08-08,Tue,0.07173699610778068,0.11281373489361701,0.10794321829787235,1,0,Aug
WCYB,NBC,2017-08-08,Tue,0.09436721464673892,0.145477727,0.1422245142222222,1,0,Aug
WEMT,FOX,2017-08-08,Tue,0.10815967192235047,0.10922713391304348,0.10646888869565217,1,0,Aug
WITN,NBC,2017-08-08,Tue,0.12219714677896862,0.1448724575,0.118929537375,0,0,Aug
WJHL,CBS,2017-08-08,Tue,0.024191369732146747,0.08683687742857144,0.17920398323809522,0,0,Aug
WNCT,CBS,2017-08-08,Tue,0.14947991191397336,0.14939525505747125,0.1829463055172414,0,0,Aug
WYDO,FOX,2017-08-08,Tue,-0.03646895859948855,0.10523931624999999,0.109010580625,1,0,Aug
KAEF,ABC,2017-08-09,Wed,0.05445957233305335,0.09475033768115942,0.2060004811594203,1,0,Aug
KBVU,FOX,2017-08-09,Wed,NA,0.029271353636363635,0.3532407409090909,1,0,Aug
KBZK,CBS,2017-08-09,Wed,0.10610147072276926,0.21882010086206896,0.11562683224137932,0,0,Aug
KCVU,FOX,2017-08-09,Wed,0.07613573329330722,0.22600163454545458,0.22646371636363638,1,0,Aug
KECI,NBC,2017-08-09,Wed,0.13082405759801413,0.07539541493975904,0.12540993795180722,1,0,Aug
KHSL,CBS,2017-08-09,Wed,0.11342358435067103,0.14503520173913043,0.31679783,0,0,Aug
KNVN,NBC,2017-08-09,Wed,0.11086589304781307,0.1619075679787234,0.2959994414893617,0,0,Aug
KPAX,CBS,2017-08-09,Wed,0.10100760921416273,0.13717287032258063,0.1345736227419355,0,0,Aug
KRBC,NBC,2017-08-09,Wed,0.045828165143180846,0.0697385114516129,0.17801688564516127,0,0,Aug
KRCR,ABC,2017-08-09,Wed,0.05719014574580246,0.15557309608695652,0.18821350217391303,1,0,Aug
KTAB,CBS,2017-08-09,Wed,0.013777327862574334,0.037737255384615385,0.17321000615384616,0,0,Aug
KTMF,ABC,2017-08-09,Wed,0.20965885741653534,0.1265672347826087,0.16556800695652174,0,0,Aug
KTVM,NBC,2017-08-09,Wed,0.11454600156588403,0.07406671506024096,0.12486162795180722,1,0,Aug
KTXS,ABC,2017-08-09,Wed,0.08309362522229724,0.0688713475,0.11648070058823529,1,0,Aug
KWYB,ABC,2017-08-09,Wed,0.2309255280823353,0.15516521869565217,0.17295951391304348,0,0,Aug
KXVA,FOX,2017-08-09,Wed,NA,0.027752139999999995,0.12942678947368422,0,0,Aug
WCTI,ABC,2017-08-09,Wed,0.13947897156858646,0.13011266289130435,0.11723605476086957,1,0,Aug
WCYB,NBC,2017-08-09,Wed,0.14481250433286605,0.17919874247058823,0.17496300423529412,1,0,Aug
WEMT,FOX,2017-08-09,Wed,0.08978835603245951,0.08872887863636364,0.23444514363636365,1,0,Aug
WITN,NBC,2017-08-09,Wed,0.12217291272221371,0.2024300314634146,0.1423989224390244,0,0,Aug
WJHL,CBS,2017-08-09,Wed,0.10565838125115795,0.11534756536842104,0.2038275292631579,0,0,Aug
WNCT,CBS,2017-08-09,Wed,0.0711151102636803,0.13349791,0.14461724384615385,0,0,Aug
WYDO,FOX,2017-08-09,Wed,0.20118706513712417,0.15022035920833332,0.11921105583333333,1,0,Aug
KAEF,ABC,2017-08-10,Thu,0.2250343676759866,0.09109990823529412,0.19876446852941176,1,0,Aug
KBVU,FOX,2017-08-10,Thu,NA,0.10469927818181818,0.18795884454545456,1,0,Aug
KBZK,CBS,2017-08-10,Thu,0.10683656079939054,0.23619399631578947,0.11407762561403509,0,0,Aug
KCVU,FOX,2017-08-10,Thu,0.06514545374121355,0.14079917272727271,0.3258095090909091,1,0,Aug
KECI,NBC,2017-08-10,Thu,0.05969486736079722,0.10972770817073171,0.13366663634146342,1,0,Aug
KHSL,CBS,2017-08-10,Thu,0.09455606384828065,0.1829670079710145,0.3005268268115942,0,0,Aug
KNVN,NBC,2017-08-10,Thu,0.10309220867990518,0.1725450889247312,0.29876316548387094,0,0,Aug
KPAX,CBS,2017-08-10,Thu,-0.06231183585671807,0.12374788078124999,0.12200496203125,0,0,Aug
KRBC,NBC,2017-08-10,Thu,NA,0.06725007573770492,0.14642440688524588,0,0,Aug
KRCR,ABC,2017-08-10,Thu,0.15911694252593783,0.1300194529032258,0.2146724317204301,1,0,Aug
KTAB,CBS,2017-08-10,Thu,0.08871193498387486,0.06301092275,0.191260404,0,0,Aug
KTMF,ABC,2017-08-10,Thu,0.10638263123795764,0.10983116875,0.12548119624999998,0,0,Aug
KTVM,NBC,2017-08-10,Thu,0.07466220270690276,0.12150726674698795,0.16075164228915662,1,0,Aug
KTXS,ABC,2017-08-10,Thu,0.2516339608361289,0.11375679293103447,0.09585241448275862,1,0,Aug
KWYB,ABC,2017-08-10,Thu,0.24084600471180162,0.09209399666666665,0.09990275124999999,0,0,Aug
KXVA,FOX,2017-08-10,Thu,NA,0.015313603157894737,0.09032136368421054,0,0,Aug
WCTI,ABC,2017-08-10,Thu,0.07693005599527876,0.15816321856249999,0.10542750365625,1,0,Aug
WCYB,NBC,2017-08-10,Thu,0.12069891048546552,0.1370755631868132,0.13506685956043957,1,0,Aug
WEMT,FOX,2017-08-10,Thu,NA,0.06137865913043479,0.12445850347826087,1,0,Aug
WITN,NBC,2017-08-10,Thu,0.08860334034436283,0.154537868125,0.12388942750000001,0,0,Aug
WJHL,CBS,2017-08-10,Thu,0.10322696011768713,0.07239673615384615,0.23951203096153845,0,0,Aug
WNCT,CBS,2017-08-10,Thu,0.12707006298202173,0.13749163681318682,0.189109211978022,0,0,Aug
WYDO,FOX,2017-08-10,Thu,0.08936147682034332,0.136483527625,0.105342141875,1,0,Aug
KAEF,ABC,2017-08-11,Fri,0.16131149991623012,0.1168173868115942,0.25139749666666666,1,0,Aug
KBVU,FOX,2017-08-11,Fri,NA,0.020909579000000005,0.283494992,1,0,Aug
KBZK,CBS,2017-08-11,Fri,0.11129077547373095,0.18804076135593223,0.15668279949152542,0,0,Aug
KCVU,FOX,2017-08-11,Fri,0.19322795864623116,0.1935091590909091,0.22146528818181815,1,0,Aug
KECI,NBC,2017-08-11,Fri,0.10415546945278685,0.13776889076923077,0.09194836807692308,1,0,Aug
KHSL,CBS,2017-08-11,Fri,0.15233852906803796,0.1497189562857143,0.27963979685714285,0,0,Aug
KNVN,NBC,2017-08-11,Fri,0.1659008995601568,0.14710833881720428,0.2749776444086022,0,0,Aug
KPAX,CBS,2017-08-11,Fri,0.10822147566515784,0.09100944375,0.1572583240625,0,0,Aug
KRBC,NBC,2017-08-11,Fri,-0.04143312802372853,0.09106508655737705,0.17168104114754099,0,0,Aug
KRCR,ABC,2017-08-11,Fri,0.1175885286829713,0.15876273319148937,0.2107384175531915,1,0,Aug
KTAB,CBS,2017-08-11,Fri,0.1404941967992911,0.0632277275,0.14771310037500002,0,0,Aug
KTMF,ABC,2017-08-11,Fri,0.18667724675303315,0.06522552090909091,0.10271788181818181,0,0,Aug
KTVM,NBC,2017-08-11,Fri,0.10174609896381143,0.14847909818181818,0.11646228558441558,1,0,Aug
KTXS,ABC,2017-08-11,Fri,0.2071585995508035,0.08136121909090908,0.11455449515151514,1,0,Aug
KWYB,ABC,2017-08-11,Fri,0.18865535453186616,0.057609808181818184,0.11563193409090909,0,0,Aug
KXVA,FOX,2017-08-11,Fri,NA,0.0375865776,0.080683828,0,0,Aug
WCTI,ABC,2017-08-11,Fri,0.11374292137084259,0.14169598315789472,0.1294001572631579,1,0,Aug
WCYB,NBC,2017-08-11,Fri,0.20559472374762788,0.16922561442105263,0.14367409873684212,1,0,Aug
WEMT,FOX,2017-08-11,Fri,0.35585523400451535,0.12723767541666667,0.1483830641666667,1,0,Aug
WITN,NBC,2017-08-11,Fri,0.10981936223112969,0.1723211273493976,0.16482981277108433,0,0,Aug
WJHL,CBS,2017-08-11,Fri,0.07059871640228615,0.09627073921568627,0.22484871950980392,0,0,Aug
WNCT,CBS,2017-08-11,Fri,0.11116673709660761,0.1253274125,0.19593306532608695,0,0,Aug
WYDO,FOX,2017-08-11,Fri,0.09959376407748295,0.11915425249999999,0.14090973375,1,0,Aug
KAEF,ABC,2017-08-14,Mon,0.03587329011584157,0.15864286705882352,0.17863259602941176,1,0,Aug
KBVU,FOX,2017-08-14,Mon,NA,0.0487692175,0.2685825691666667,1,0,Aug
KBZK,CBS,2017-08-14,Mon,0.08375930012308994,0.20732601524590163,0.17597920918032786,0,0,Aug
KCVU,FOX,2017-08-14,Mon,0.03444915434682847,0.24682901100000004,0.254258985,1,0,Aug
KECI,NBC,2017-08-14,Mon,0.19696218476523958,0.15590513567901235,0.13489949469135804,1,0,Aug
KHSL,CBS,2017-08-14,Mon,0.00974544433774811,0.14024123732394367,0.3196166718309859,0,0,Aug
KNVN,NBC,2017-08-14,Mon,0.03723020418263444,0.1438209114893617,0.28779962819148935,0,0,Aug
KPAX,CBS,2017-08-14,Mon,0.14387210763197053,0.1431691490625,0.14052758453125,0,0,Aug
KRBC,NBC,2017-08-14,Mon,0.05240466080452675,0.10427821807017543,0.15850333859649124,0,0,Aug
KRCR,ABC,2017-08-14,Mon,0.02035654591864205,0.20630609943181819,0.20513927670454546,1,0,Aug
KTAB,CBS,2017-08-14,Mon,0.07211741709730611,0.10142646999999999,0.1321494958974359,0,0,Aug
KTMF,ABC,2017-08-14,Mon,0.21617061626951356,0.1626029704347826,0.1544424195652174,0,0,Aug
KTVM,NBC,2017-08-14,Mon,0.18192956057680698,0.18202183049382714,0.12607116506172839,1,0,Aug
KTXS,ABC,2017-08-14,Mon,0.02031056494699453,0.1045033452112676,0.15117850070422537,1,0,Aug
KWYB,ABC,2017-08-14,Mon,0.2146453962297873,0.1603325047826087,0.14260550130434782,0,0,Aug
KWYB,ABC,2017-08-14,Mon,NA,0.018035930000000002,0.035553114999999996,0,0,Aug
KXVA,FOX,2017-08-14,Mon,NA,0.027089817000000002,0.08396401,0,0,Aug
WCTI,ABC,2017-08-14,Mon,-0.020026521601479354,0.22376244175789473,0.11524236115789474,1,0,Aug
WCYB,NBC,2017-08-14,Mon,0.11266453802957944,0.20231917129032256,0.15863136021505375,1,0,Aug
WEMT,FOX,2017-08-14,Mon,0.0947633399436449,0.1401452243478261,0.15461270130434784,1,0,Aug
WITN,NBC,2017-08-14,Mon,0.10548624598126326,0.178205005,0.11583116134146342,0,0,Aug
WJHL,CBS,2017-08-14,Mon,0.1517364484207018,0.16679019371428572,0.1987820222857143,0,0,Aug
WNCT,CBS,2017-08-14,Mon,0.13293770900170382,0.1605855737078652,0.17606218460674158,0,0,Aug
WYDO,FOX,2017-08-14,Mon,0.08263868301000334,0.15652339369565216,0.18570599695652173,1,0,Aug
KAEF,ABC,2017-08-15,Tue,0.0393028292596124,0.19785747507246376,0.30080651855072466,1,0,Aug
KBVU,FOX,2017-08-15,Tue,NA,0.14502560545454546,0.18852772090909092,1,0,Aug
KBZK,CBS,2017-08-15,Tue,0.055029828024323726,0.2341141908196721,0.12176580786885245,0,0,Aug
KCVU,FOX,2017-08-15,Tue,0.1366501785631769,0.2281166181818182,0.2412903681818182,1,0,Aug
KECI,NBC,2017-08-15,Tue,0.13008814128489093,0.11825489469879517,0.1731296138554217,1,0,Aug
KHSL,CBS,2017-08-15,Tue,0.07122786851829313,0.1376018823880597,0.3411187973134328,0,0,Aug
KNVN,NBC,2017-08-15,Tue,0.05666708698339539,0.14815502584269663,0.31480680606741573,0,0,Aug
KPAX,CBS,2017-08-15,Tue,0.02455240875976673,0.17392033938461537,0.15750716830769232,0,0,Aug
KRBC,NBC,2017-08-15,Tue,0.042994984887881615,0.1074094737704918,0.17789922852459017,0,0,Aug
KRCR,ABC,2017-08-15,Tue,0.0447563563872104,0.23074197255319148,0.30825771436170213,1,0,Aug
KTAB,CBS,2017-08-15,Tue,0.04968272426214875,0.09539873974999999,0.124814463875,0,0,Aug
KTMF,ABC,2017-08-15,Tue,0.008391122610339535,0.12953016,0.15717816476190477,0,0,Aug
KTVM,NBC,2017-08-15,Tue,0.0834216238525486,0.13962117426829268,0.16878871451219513,1,0,Aug
KTXS,ABC,2017-08-15,Tue,0.10445069530304896,0.1181226287878788,0.12708980742424242,1,0,Aug
KWYB,ABC,2017-08-15,Tue,0.057713356337266125,0.1279890957142857,0.1877550819047619,0,0,Aug
KXVA,FOX,2017-08-15,Tue,NA,0.01587308722222222,0.10079837833333334,0,0,Aug
WCTI,ABC,2017-08-15,Tue,0.03888951096328199,0.21625990010526316,0.13847373136842106,1,0,Aug
WCYB,NBC,2017-08-15,Tue,0.1364073539136375,0.1737907129032258,0.1816325617204301,1,0,Aug
WEMT,FOX,2017-08-15,Tue,0.2187956550071097,0.17687778375000002,0.13329735833333334,1,0,Aug
WITN,NBC,2017-08-15,Tue,0.0889896315595585,0.2358715736,0.1437454736,0,0,Aug
WJHL,CBS,2017-08-15,Tue,0.11893406755720201,0.1648653876699029,0.17422626796116505,0,0,Aug
WNCT,CBS,2017-08-15,Tue,0.019556187687494852,0.16650511822222225,0.1852753037777778,0,0,Aug
WYDO,FOX,2017-08-15,Tue,0.06516709991689565,0.19700489127659576,0.13986362808510638,1,0,Aug
KAEF,ABC,2017-08-16,Wed,-0.010570475640199053,0.1625846056716418,0.25112568776119404,1,0,Aug
KBVU,FOX,2017-08-16,Wed,NA,0.108364285,0.308941024,1,0,Aug
KBZK,CBS,2017-08-16,Wed,0.06792547620362778,0.23144566683333334,0.140677406,0,0,Aug
KCVU,FOX,2017-08-16,Wed,0.20689179415947445,0.19077521199999997,0.38352647,1,0,Aug
KECI,NBC,2017-08-16,Wed,0.08806428877052593,0.07321994228915663,0.19648141554216866,1,0,Aug
KHSL,CBS,2017-08-16,Wed,-0.06554537699273968,0.13200732136363635,0.36555418651515154,0,0,Aug
KNVN,NBC,2017-08-16,Wed,-0.043191194811450215,0.14072518044444446,0.35560688300000004,0,0,Aug
KPAX,CBS,2017-08-16,Wed,0.0625181051525967,0.19217178265624998,0.1417348878125,0,0,Aug
KRBC,NBC,2017-08-16,Wed,0.0069332780822667275,0.06775410716666666,0.18782912566666668,0,0,Aug
KRCR,ABC,2017-08-16,Wed,0.05140323067345311,0.19197164511111112,0.26022870877777776,1,0,Aug
KTAB,CBS,2017-08-16,Wed,0.10427409214885604,0.08002872701298702,0.14920475207792208,0,0,Aug
KTMF,ABC,2017-08-16,Wed,0.1517068358825877,0.2027859361904762,0.19201624761904762,0,0,Aug
KTVM,NBC,2017-08-16,Wed,0.028138693622291145,0.09054998886075949,0.21443361518987342,1,0,Aug
KTXS,ABC,2017-08-16,Wed,0.04684077460460719,0.09372137820895522,0.11749964373134328,1,0,Aug
KWYB,ABC,2017-08-16,Wed,0.14851586375577297,0.16961697952380955,0.2051308038095238,0,0,Aug
KXVA,FOX,2017-08-16,Wed,NA,0.021928899047619042,0.11099767476190477,0,0,Aug
WCTI,ABC,2017-08-16,Wed,0.11901013815594168,0.1681286183695652,0.1388367875,1,0,Aug
WCYB,NBC,2017-08-16,Wed,0.11523547705513183,0.1579839431521739,0.20583629565217393,1,0,Aug
WEMT,FOX,2017-08-16,Wed,0.0926824620034599,0.11849390347826086,0.2293739113043478,1,0,Aug
WITN,NBC,2017-08-16,Wed,0.07659300078941952,0.15595440666666666,0.1557949737037037,0,0,Aug
WJHL,CBS,2017-08-16,Wed,0.046135137016083946,0.09613740509433963,0.2405136203773585,0,0,Aug
WNCT,CBS,2017-08-16,Wed,0.0725808809782216,0.15052074445652175,0.18088238717391303,0,0,Aug
WYDO,FOX,2017-08-16,Wed,0.12362078984710827,0.15837033104166667,0.12278385312500001,1,0,Aug
KAEF,ABC,2017-08-17,Thu,0.026312400304531473,0.12114172464788732,0.24597447,1,0,Aug
KBVU,FOX,2017-08-17,Thu,NA,0.05604090833333334,0.16127499666666667,1,0,Aug
KBZK,CBS,2017-08-17,Thu,0.0320950047159936,0.25719804527272727,0.14772253072727273,0,0,Aug
KCVU,FOX,2017-08-17,Thu,NA,0.04039793416666667,0.264242895,1,0,Aug
KECI,NBC,2017-08-17,Thu,0.13891367596369703,0.08521208797468355,0.21017271278481015,1,0,Aug
KHSL,CBS,2017-08-17,Thu,0.15609133111632756,0.11215727104477612,0.36752626313432835,0,0,Aug
KNVN,NBC,2017-08-17,Thu,0.11447805285893899,0.11939406393258427,0.3326201243820225,0,0,Aug
KPAX,CBS,2017-08-17,Thu,0.05165810466102916,0.14870103031249998,0.17573836390625,0,0,Aug
